ID,Datetime,Count,Car Count,Bike Count,Bus Count,Truck Count,Traffic Situation
4755,18-07-2024 02:00,58,57,1,0,0,normal
4756,18-07-2024 03:00,46,0,6,23,17,normal
4757,18-07-2024 04:00,42,34,8,0,0,normal
4758,18-07-2024 05:00,28,2,5,13,8,normal
4759,18-07-2024 06:00,26,9,1,6,10,normal
4760,18-07-2024 07:00,40,14,2,4,20,normal
4761,18-07-2024 08:00,34,25,6,1,2,normal
4762,18-07-2024 09:00,46,24,4,17,1,normal
4763,18-07-2024 10:00,62,9,23,8,22,normal
4764,18-07-2024 11:00,92,6,38,13,35,normal
4765,18-07-2024 12:00,86,17,55,8,6,normal
4766,18-07-2024 13:00,88,10,72,1,5,normal
4767,18-07-2024 14:00,120,50,67,0,3,high
4768,18-07-2024 15:00,108,106,2,0,0,high
4769,18-07-2024 16:00,90,13,17,5,55,normal
4770,18-07-2024 17:00,70,48,8,2,12,normal
4771,18-07-2024 18:00,98,56,29,6,7,normal
4772,18-07-2024 19:00,84,56,18,10,0,normal
4773,18-07-2024 20:00,118,42,20,20,36,high
4774,18-07-2024 21:00,54,9,8,34,3,normal
4775,18-07-2024 22:00,76,38,23,8,7,normal
4776,18-07-2024 23:00,74,68,3,2,1,normal
4777,19-07-2024 00:00,88,13,34,30,11,normal
4778,19-07-2024 01:00,58,14,12,11,21,normal
4779,19-07-2024 02:00,44,25,6,13,0,normal
4780,19-07-2024 03:00,44,34,6,1,3,normal
4781,19-07-2024 04:00,24,19,4,1,0,normal
4782,19-07-2024 05:00,22,8,1,5,8,normal
4783,19-07-2024 06:00,30,30,0,0,0,normal
4784,19-07-2024 07:00,30,1,11,3,15,normal
4785,19-07-2024 08:00,50,17,30,1,2,normal
4786,19-07-2024 09:00,72,69,2,1,0,normal
4787,19-07-2024 10:00,140,61,36,18,25,high
4788,19-07-2024 11:00,100,50,22,11,17,high
4789,19-07-2024 12:00,100,83,14,1,2,high
4790,19-07-2024 13:00,84,74,5,4,1,normal
4791,19-07-2024 14:00,70,46,4,10,10,normal
4792,19-07-2024 15:00,82,76,0,2,4,normal
4793,19-07-2024 16:00,90,73,11,2,4,normal
4794,19-07-2024 17:00,84,11,31,2,40,normal
4795,19-07-2024 18:00,100,62,13,23,2,high
4796,19-07-2024 19:00,104,62,13,7,22,high
4797,19-07-2024 20:00,100,14,42,36,8,high
4798,19-07-2024 21:00,94,58,29,3,4,normal
4799,19-07-2024 22:00,180,105,7,4,64,high
4800,19-07-2024 23:00,80,14,63,1,2,normal
4801,20-07-2024 00:00,88,19,6,1,62,normal
4802,20-07-2024 01:00,92,13,72,6,1,normal
4803,20-07-2024 02:00,58,18,22,13,5,normal
4804,20-07-2024 03:00,62,4,26,24,8,normal
4805,20-07-2024 04:00,40,22,8,3,7,normal
4806,20-07-2024 05:00,28,26,2,0,0,normal
4807,20-07-2024 06:00,22,1,10,4,7,normal
4808,20-07-2024 07:00,36,35,1,0,0,normal
4809,20-07-2024 08:00,24,2,17,2,3,normal
4810,20-07-2024 09:00,36,16,14,6,0,normal
4811,20-07-2024 10:00,40,35,3,1,1,normal
4812,20-07-2024 11:00,62,56,1,4,1,normal
4813,20-07-2024 12:00,54,25,19,5,5,normal
4814,20-07-2024 13:00,50,37,10,3,0,normal
4815,20-07-2024 14:00,52,14,30,7,1,normal
4816,20-07-2024 15:00,48,15,17,11,5,normal
4817,20-07-2024 16:00,46,35,0,6,5,normal
4818,20-07-2024 17:00,70,16,48,2,4,normal
4819,20-07-2024 18:00,44,24,12,2,6,normal
4820,20-07-2024 19:00,60,0,22,23,15,normal
4821,20-07-2024 20:00,56,34,18,4,0,normal
4822,20-07-2024 21:00,40,9,13,17,1,normal
4823,20-07-2024 22:00,50,34,13,0,3,normal
4824,20-07-2024 23:00,50,17,22,4,7,normal
4825,21-07-2024 00:00,64,29,32,2,1,normal
4826,21-07-2024 01:00,54,12,33,0,9,normal
4827,21-07-2024 02:00,76,63,2,8,3,normal
4828,21-07-2024 03:00,54,54,0,0,0,normal
4829,21-07-2024 04:00,130,115,3,11,1,high
4830,21-07-2024 05:00,110,67,18,15,10,high
4831,21-07-2024 06:00,102,60,2,7,33,high
4832,21-07-2024 07:00,96,0,51,28,17,normal
4833,21-07-2024 08:00,98,5,22,13,58,normal
4834,21-07-2024 09:00,60,53,3,2,2,normal
4835,21-07-2024 10:00,68,1,44,1,22,normal
4836,21-07-2024 11:00,90,4,58,2,26,normal
4837,21-07-2024 12:00,88,8,23,11,46,normal
4838,21-07-2024 13:00,82,57,12,9,4,normal
4839,21-07-2024 14:00,92,79,2,4,7,normal
4840,21-07-2024 15:00,88,34,46,6,2,normal
4841,21-07-2024 16:00,82,71,3,2,6,normal
4842,21-07-2024 17:00,68,47,3,15,3,normal
4843,21-07-2024 18:00,88,88,0,0,0,normal
4844,21-07-2024 19:00,108,88,3,6,11,high
4845,21-07-2024 20:00,108,40,14,26,28,high
4846,21-07-2024 21:00,90,78,11,0,1,normal
4847,21-07-2024 22:00,84,32,22,8,22,normal
4848,21-07-2024 23:00,84,6,77,1,0,normal
4849,22-07-2024 00:00,96,49,47,0,0,normal
4850,22-07-2024 01:00,96,55,8,29,4,normal
4851,22-07-2024 02:00,82,33,30,18,1,normal
4852,22-07-2024 03:00,60,2,50,1,7,normal
4853,22-07-2024 04:00,36,36,0,0,0,normal
4854,22-07-2024 05:00,44,16,27,0,1,normal
4855,22-07-2024 06:00,56,6,22,5,23,normal
4856,22-07-2024 07:00,56,7,29,19,1,normal
4857,22-07-2024 08:00,84,61,19,3,1,normal
4858,22-07-2024 09:00,84,16,10,34,24,normal
4859,22-07-2024 10:00,226,196,19,2,9,high
4860,22-07-2024 11:00,152,28,22,13,89,high
4861,22-07-2024 12:00,158,34,66,26,32,high
4862,22-07-2024 13:00,160,114,27,3,16,high
4863,22-07-2024 14:00,130,118,12,0,0,high
4864,22-07-2024 15:00,162,8,105,1,48,high
4865,22-07-2024 16:00,172,121,30,21,0,high
4866,22-07-2024 17:00,148,131,17,0,0,high
4867,22-07-2024 18:00,136,5,65,16,50,high
4868,22-07-2024 19:00,206,90,34,21,61,high
4869,22-07-2024 20:00,136,133,1,0,2,high
4870,22-07-2024 21:00,208,34,136,10,28,high
4871,22-07-2024 22:00,142,30,8,67,37,high
4872,22-07-2024 23:00,152,121,1,10,20,high
4873,23-07-2024 00:00,176,99,61,12,4,high
4874,23-07-2024 01:00,118,45,17,50,6,high
4875,23-07-2024 02:00,68,6,9,53,0,normal
4876,23-07-2024 03:00,54,21,17,11,5,normal
4877,23-07-2024 04:00,58,49,3,1,5,normal
4878,23-07-2024 05:00,50,46,1,0,3,normal
4879,23-07-2024 06:00,60,58,0,2,0,normal
4880,23-07-2024 07:00,72,37,26,9,0,normal
4881,23-07-2024 08:00,76,44,8,23,1,normal
4882,23-07-2024 09:00,72,41,31,0,0,normal
4883,23-07-2024 10:00,124,101,9,9,5,high
4884,23-07-2024 11:00,104,71,27,2,4,high
4885,23-07-2024 12:00,144,38,77,18,11,high
4886,23-07-2024 13:00,132,75,21,19,17,high
4887,23-07-2024 14:00,120,86,29,4,1,high
4888,23-07-2024 15:00,144,65,64,1,14,high
4889,23-07-2024 16:00,118,4,68,11,35,high
4890,23-07-2024 17:00,156,33,56,38,29,high
4891,23-07-2024 18:00,116,14,88,4,10,high
4892,23-07-2024 19:00,120,107,5,5,3,high
4893,23-07-2024 20:00,140,12,18,19,91,high
4894,23-07-2024 21:00,112,103,9,0,0,high
4895,23-07-2024 22:00,112,23,65,5,19,high
4896,23-07-2024 23:00,122,25,32,64,1,high
4897,24-07-2024 00:00,98,56,27,1,14,normal
4898,24-07-2024 01:00,88,9,74,3,2,normal
4899,24-07-2024 02:00,88,84,0,2,2,normal
4900,24-07-2024 03:00,58,2,9,27,20,normal
4901,24-07-2024 04:00,58,11,34,13,0,normal
4902,24-07-2024 05:00,52,16,22,8,6,normal
4903,24-07-2024 06:00,44,26,15,3,0,normal
4904,24-07-2024 07:00,60,37,7,1,15,normal
4905,24-07-2024 08:00,46,6,21,18,1,normal
4906,24-07-2024 09:00,60,45,13,2,0,normal
4907,24-07-2024 10:00,82,76,3,2,1,normal
4908,24-07-2024 11:00,82,82,0,0,0,normal
4909,24-07-2024 12:00,110,72,7,15,16,high
4910,24-07-2024 13:00,114,70,43,1,0,high
4911,24-07-2024 14:00,74,38,18,8,10,normal
4912,24-07-2024 15:00,86,86,0,0,0,normal
4913,24-07-2024 16:00,120,56,56,8,0,high
4914,24-07-2024 17:00,100,70,6,8,16,high
4915,24-07-2024 18:00,110,30,41,35,4,high
4916,24-07-2024 19:00,96,24,59,4,9,normal
4917,24-07-2024 20:00,106,71,15,2,18,high
4918,24-07-2024 21:00,88,62,3,0,23,normal
4919,24-07-2024 22:00,78,47,28,3,0,normal
4920,24-07-2024 23:00,96,42,28,14,12,normal
4921,25-07-2024 00:00,100,73,27,0,0,high
4922,25-07-2024 01:00,58,14,29,9,6,normal
4923,25-07-2024 02:00,50,3,38,0,9,normal
4924,25-07-2024 03:00,42,32,3,6,1,normal
4925,25-07-2024 04:00,36,20,14,1,1,normal
4926,25-07-2024 05:00,28,21,1,3,3,normal
4927,25-07-2024 06:00,30,9,3,5,13,normal
4928,25-07-2024 07:00,34,1,24,2,7,normal
4929,25-07-2024 08:00,32,23,1,7,1,normal
4930,25-07-2024 09:00,50,27,22,0,1,normal
4931,25-07-2024 10:00,66,59,6,1,0,normal
4932,25-07-2024 11:00,56,25,28,2,1,normal
4933,25-07-2024 12:00,84,61,23,0,0,normal
4934,25-07-2024 13:00,68,13,23,1,31,normal
4935,25-07-2024 14:00,100,83,12,5,0,high
4936,25-07-2024 15:00,98,98,0,0,0,normal
4937,25-07-2024 16:00,84,79,3,1,1,normal
4938,25-07-2024 17:00,98,37,61,0,0,normal
4939,25-07-2024 18:00,112,111,1,0,0,high
4940,25-07-2024 19:00,88,39,30,9,10,normal
4941,25-07-2024 20:00,82,29,33,20,0,normal
4942,25-07-2024 21:00,82,0,52,18,12,normal
4943,25-07-2024 22:00,90,21,11,23,35,normal
4944,25-07-2024 23:00,72,53,11,2,6,normal
4945,26-07-2024 00:00,122,116,3,0,3,high
4946,26-07-2024 01:00,66,36,9,13,8,normal
4947,26-07-2024 02:00,48,39,8,0,1,normal
4948,26-07-2024 03:00,64,6,13,12,33,normal
4949,26-07-2024 04:00,42,38,3,1,0,normal
4950,26-07-2024 05:00,34,15,10,7,2,normal
4951,26-07-2024 06:00,32,0,29,2,1,normal
4952,26-07-2024 07:00,50,0,41,3,6,normal
4953,26-07-2024 08:00,40,1,8,21,10,normal
4954,26-07-2024 09:00,60,30,17,7,6,normal
4955,26-07-2024 10:00,116,40,70,5,1,high
4956,26-07-2024 11:00,86,82,2,2,0,normal
4957,26-07-2024 12:00,102,23,36,11,32,high
4958,26-07-2024 13:00,92,46,11,22,13,normal
4959,26-07-2024 14:00,90,21,31,15,23,normal
4960,26-07-2024 15:00,102,4,30,43,25,high
4961,26-07-2024 16:00,120,38,62,8,12,high
4962,26-07-2024 17:00,92,42,0,29,21,normal
4963,26-07-2024 18:00,118,17,10,13,78,high
4964,26-07-2024 19:00,110,35,3,6,66,high
4965,26-07-2024 20:00,84,7,69,1,7,normal
4966,26-07-2024 21:00,68,30,25,13,0,normal
4967,26-07-2024 22:00,72,71,0,1,0,normal
4968,26-07-2024 23:00,82,34,2,41,5,normal
4969,27-07-2024 00:00,60,8,17,33,2,normal
4970,27-07-2024 01:00,62,9,12,8,33,normal
4971,27-07-2024 02:00,30,26,4,0,0,normal
4972,27-07-2024 03:00,36,28,3,2,3,normal
4973,27-07-2024 04:00,28,10,16,2,0,normal
4974,27-07-2024 05:00,14,2,0,12,0,normal
4975,27-07-2024 06:00,28,15,3,4,6,normal
4976,27-07-2024 07:00,22,8,14,0,0,normal
4977,27-07-2024 08:00,24,1,2,19,2,normal
4978,27-07-2024 09:00,30,0,30,0,0,normal
4979,27-07-2024 10:00,56,8,42,0,6,normal
4980,27-07-2024 11:00,62,31,14,17,0,normal
4981,27-07-2024 12:00,56,13,31,6,6,normal
4982,27-07-2024 13:00,36,32,0,0,4,normal
4983,27-07-2024 14:00,50,25,2,15,8,normal
4984,27-07-2024 15:00,40,19,15,6,0,normal
4985,27-07-2024 16:00,32,8,21,1,2,normal
4986,27-07-2024 17:00,52,7,8,10,27,normal
4987,27-07-2024 18:00,54,42,6,5,1,normal
4988,27-07-2024 19:00,48,24,22,2,0,normal
4989,27-07-2024 20:00,42,18,4,7,13,normal
4990,27-07-2024 21:00,30,27,3,0,0,normal
4991,27-07-2024 22:00,42,14,23,4,1,normal
4992,27-07-2024 23:00,54,24,15,4,11,normal
4993,28-07-2024 00:00,38,28,0,3,7,normal
4994,28-07-2024 01:00,40,0,15,12,13,normal
4995,28-07-2024 02:00,36,3,5,12,16,normal
4996,28-07-2024 03:00,34,7,23,0,4,normal
4997,28-07-2024 04:00,22,9,10,3,0,normal
4998,28-07-2024 05:00,22,8,0,8,6,normal
4999,28-07-2024 06:00,20,6,11,2,1,normal
5000,28-07-2024 07:00,18,16,0,0,2,normal
5001,28-07-2024 08:00,12,7,2,1,2,normal
5002,28-07-2024 09:00,22,13,6,0,3,normal
5003,28-07-2024 10:00,34,5,23,6,0,normal
5004,28-07-2024 11:00,58,31,9,7,11,normal
5005,28-07-2024 12:00,54,35,6,3,10,normal
5006,28-07-2024 13:00,74,53,5,3,13,normal
5007,28-07-2024 14:00,74,72,1,1,0,normal
5008,28-07-2024 15:00,48,6,3,21,18,normal
5009,28-07-2024 16:00,50,17,8,14,11,normal
5010,28-07-2024 17:00,38,4,1,21,12,normal
5011,28-07-2024 18:00,46,31,14,1,0,normal
5012,28-07-2024 19:00,40,31,7,1,1,normal
5013,28-07-2024 20:00,50,15,2,25,8,normal
5014,28-07-2024 21:00,46,10,29,5,2,normal
5015,28-07-2024 22:00,62,26,15,1,20,normal
5016,28-07-2024 23:00,56,42,9,5,0,normal
5017,29-07-2024 00:00,64,2,17,28,17,normal
5018,29-07-2024 01:00,54,4,5,11,34,normal
5019,29-07-2024 02:00,38,35,2,0,1,normal
5020,29-07-2024 03:00,28,13,1,8,6,normal
5021,29-07-2024 04:00,24,2,13,2,7,normal
5022,29-07-2024 05:00,24,6,15,3,0,normal
5023,29-07-2024 06:00,38,6,5,13,14,normal
5024,29-07-2024 07:00,38,18,11,4,5,normal
5025,29-07-2024 08:00,32,32,0,0,0,normal
5026,29-07-2024 09:00,64,3,55,3,3,normal
5027,29-07-2024 10:00,144,133,8,2,1,high
5028,29-07-2024 11:00,138,53,80,5,0,high
5029,29-07-2024 12:00,150,46,66,36,2,high
5030,29-07-2024 13:00,120,9,39,43,29,high
5031,29-07-2024 14:00,104,59,7,6,32,high
5032,29-07-2024 15:00,156,115,24,7,10,high
5033,29-07-2024 16:00,106,34,36,25,11,high
5034,29-07-2024 17:00,116,89,9,2,16,high
5035,29-07-2024 18:00,98,38,16,13,31,normal
5036,29-07-2024 19:00,120,27,46,24,23,high
5037,29-07-2024 20:00,88,45,4,13,26,normal
5038,29-07-2024 21:00,128,111,1,3,13,high
5039,29-07-2024 22:00,74,29,0,40,5,normal
5040,29-07-2024 23:00,78,45,14,1,18,normal
5041,30-07-2024 00:00,90,45,12,16,17,normal
5042,30-07-2024 01:00,66,32,20,4,10,normal
5043,30-07-2024 02:00,92,73,1,15,3,normal
5044,30-07-2024 03:00,34,30,4,0,0,normal
5045,30-07-2024 04:00,36,8,1,2,25,normal
5046,30-07-2024 05:00,40,15,16,9,0,normal
5047,30-07-2024 06:00,36,8,23,1,4,normal
5048,30-07-2024 07:00,42,40,2,0,0,normal
5049,30-07-2024 08:00,26,22,2,0,2,normal
5050,30-07-2024 09:00,36,29,6,1,0,normal
5051,30-07-2024 10:00,74,8,61,1,4,normal
5052,30-07-2024 11:00,84,33,51,0,0,normal
5053,30-07-2024 12:00,108,87,10,7,4,high
5054,30-07-2024 13:00,126,109,17,0,0,high
5055,30-07-2024 14:00,110,88,8,5,9,high
5056,30-07-2024 15:00,122,76,38,7,1,high
5057,30-07-2024 16:00,92,31,60,0,1,normal
5058,30-07-2024 17:00,110,11,91,6,2,high
5059,30-07-2024 18:00,100,15,43,26,16,high
5060,30-07-2024 19:00,116,9,53,6,48,high
5061,30-07-2024 20:00,102,43,52,0,7,high
5062,30-07-2024 21:00,106,93,4,4,5,high
5063,30-07-2024 22:00,104,84,5,3,12,high
5064,30-07-2024 23:00,78,6,66,1,5,normal
5065,31-07-2024 00:00,50,47,0,3,0,normal
5066,31-07-2024 01:00,48,27,21,0,0,normal
5067,31-07-2024 02:00,72,38,33,1,0,normal
5068,31-07-2024 03:00,36,4,2,0,30,normal
5069,31-07-2024 04:00,34,12,22,0,0,normal
5070,31-07-2024 05:00,24,0,12,6,6,normal
5071,31-07-2024 06:00,38,27,0,9,2,normal
5072,31-07-2024 07:00,44,2,23,6,13,normal
5073,31-07-2024 08:00,58,17,3,5,33,normal
5074,31-07-2024 09:00,88,13,57,12,6,normal
5075,31-07-2024 10:00,102,7,74,9,12,high
5076,31-07-2024 11:00,158,26,21,0,111,high
5077,31-07-2024 12:00,126,10,53,6,57,high
5078,31-07-2024 13:00,152,35,10,41,66,high
5079,31-07-2024 14:00,132,6,102,18,6,high
5080,31-07-2024 15:00,124,67,17,2,38,high
5081,31-07-2024 16:00,112,76,14,13,9,high
5082,31-07-2024 17:00,120,58,46,11,5,high
5083,31-07-2024 18:00,120,61,3,15,41,high
5084,31-07-2024 19:00,114,71,4,4,35,high
5085,31-07-2024 20:00,126,106,1,5,14,high
5086,31-07-2024 21:00,88,48,12,11,17,normal
5087,31-07-2024 22:00,94,32,43,10,9,normal
5088,31-07-2024 23:00,98,15,69,10,4,normal
5089,01-08-2024 00:00,122,112,2,5,3,high
5090,01-08-2024 01:00,122,39,5,31,47,high
5091,01-08-2024 02:00,110,79,10,8,13,high
5092,01-08-2024 03:00,70,21,32,4,13,normal
5093,01-08-2024 04:00,58,27,17,5,9,normal
5094,01-08-2024 05:00,56,12,24,8,12,normal
5095,01-08-2024 06:00,42,1,27,9,5,normal
5096,01-08-2024 07:00,66,59,6,1,0,normal
5097,01-08-2024 08:00,80,3,42,19,16,normal
5098,01-08-2024 09:00,74,39,3,27,5,normal
5099,01-08-2024 10:00,112,95,12,4,1,high
5100,01-08-2024 11:00,130,6,22,82,20,high
5101,01-08-2024 12:00,128,35,57,5,31,high
5102,01-08-2024 13:00,130,125,5,0,0,high
5103,01-08-2024 14:00,138,21,7,11,99,high
5104,01-08-2024 15:00,126,98,16,1,11,high
5105,01-08-2024 16:00,108,18,38,29,23,high
5106,01-08-2024 17:00,100,46,53,0,1,high
5107,01-08-2024 18:00,92,7,14,26,45,normal
5108,01-08-2024 19:00,136,131,4,0,1,high
5109,01-08-2024 20:00,154,37,55,61,1,high
5110,01-08-2024 21:00,128,15,87,22,4,high
5111,01-08-2024 22:00,124,59,38,10,17,high
5112,01-08-2024 23:00,86,1,21,61,3,normal
5113,02-08-2024 00:00,94,0,76,17,1,normal
5114,02-08-2024 01:00,56,19,11,16,10,normal
5115,02-08-2024 02:00,68,15,50,0,3,normal
5116,02-08-2024 03:00,52,0,13,39,0,normal
5117,02-08-2024 04:00,46,0,40,0,6,normal
5118,02-08-2024 05:00,28,13,1,0,14,normal
5119,02-08-2024 06:00,26,22,2,0,2,normal
5120,02-08-2024 07:00,32,18,0,8,6,normal
5121,02-08-2024 08:00,38,20,8,8,2,normal
5122,02-08-2024 09:00,64,5,16,4,39,normal
5123,02-08-2024 10:00,70,24,27,11,8,normal
5124,02-08-2024 11:00,64,18,39,4,3,normal
5125,02-08-2024 12:00,100,36,17,30,17,high
5126,02-08-2024 13:00,94,77,16,0,1,normal
5127,02-08-2024 14:00,98,12,37,7,42,normal
5128,02-08-2024 15:00,100,81,15,2,2,high
5129,02-08-2024 16:00,122,84,11,2,25,high
5130,02-08-2024 17:00,94,59,8,21,6,normal
5131,02-08-2024 18:00,118,51,29,15,23,high
5132,02-08-2024 19:00,118,91,27,0,0,high
5133,02-08-2024 20:00,88,60,11,5,12,normal
5134,02-08-2024 21:00,60,37,10,10,3,normal
5135,02-08-2024 22:00,88,14,56,3,15,normal
5136,02-08-2024 23:00,72,65,0,1,6,normal
5137,03-08-2024 00:00,56,4,39,9,4,normal
5138,03-08-2024 01:00,66,35,29,0,2,normal
5139,03-08-2024 02:00,88,46,9,14,19,normal
5140,03-08-2024 03:00,56,54,2,0,0,normal
5141,03-08-2024 04:00,54,23,21,4,6,normal
5142,03-08-2024 05:00,58,20,36,1,1,normal
5143,03-08-2024 06:00,30,17,0,3,10,normal
5144,03-08-2024 07:00,48,0,42,2,4,normal
5145,03-08-2024 08:00,48,45,3,0,0,normal
5146,03-08-2024 09:00,40,33,7,0,0,normal
5147,03-08-2024 10:00,36,35,0,0,1,normal
5148,03-08-2024 11:00,56,18,9,5,24,normal
5149,03-08-2024 12:00,34,1,14,9,10,normal
5150,03-08-2024 13:00,60,21,5,22,12,normal
5151,03-08-2024 14:00,62,11,30,18,3,normal
5152,03-08-2024 15:00,58,0,1,17,40,normal
5153,03-08-2024 16:00,44,16,14,14,0,normal
5154,03-08-2024 17:00,54,42,10,0,2,normal
5155,03-08-2024 18:00,72,67,1,3,1,normal
5156,03-08-2024 19:00,50,31,15,2,2,normal
5157,03-08-2024 20:00,62,15,2,16,29,normal
5158,03-08-2024 21:00,50,44,1,2,3,normal
5159,03-08-2024 22:00,62,61,0,1,0,normal
5160,03-08-2024 23:00,56,41,9,5,1,normal
5161,04-08-2024 00:00,40,34,4,2,0,normal
5162,04-08-2024 01:00,38,17,19,1,1,normal
5163,04-08-2024 02:00,44,37,6,1,0,normal
5164,04-08-2024 03:00,22,13,4,1,4,normal
5165,04-08-2024 04:00,24,10,11,1,2,normal
5166,04-08-2024 05:00,18,13,5,0,0,normal
5167,04-08-2024 06:00,20,18,0,2,0,normal
5168,04-08-2024 07:00,28,25,1,2,0,normal
5169,04-08-2024 08:00,14,1,3,8,2,normal
5170,04-08-2024 09:00,28,21,4,2,1,normal
5171,04-08-2024 10:00,40,3,12,7,18,normal
5172,04-08-2024 11:00,26,6,7,0,13,normal
5173,04-08-2024 12:00,54,34,20,0,0,normal
5174,04-08-2024 13:00,44,17,6,7,14,normal
5175,04-08-2024 14:00,42,10,31,0,1,normal
5176,04-08-2024 15:00,32,11,11,6,4,normal
5177,04-08-2024 16:00,36,30,3,0,3,normal
5178,04-08-2024 17:00,50,34,2,0,14,normal
5179,04-08-2024 18:00,52,35,14,1,2,normal
5180,04-08-2024 19:00,64,44,18,2,0,normal
5181,04-08-2024 20:00,64,29,0,5,30,normal
5182,04-08-2024 21:00,42,4,31,7,0,normal
5183,04-08-2024 22:00,64,46,16,2,0,normal
5184,04-08-2024 23:00,46,15,23,4,4,normal
5185,05-08-2024 00:00,54,22,25,5,2,normal
5186,05-08-2024 01:00,44,16,19,2,7,normal
5187,05-08-2024 02:00,48,1,33,1,13,normal
5188,05-08-2024 03:00,32,21,11,0,0,normal
5189,05-08-2024 04:00,32,8,3,19,2,normal
5190,05-08-2024 05:00,38,30,6,1,1,normal
5191,05-08-2024 06:00,38,5,31,1,1,normal
5192,05-08-2024 07:00,46,39,7,0,0,normal
5193,05-08-2024 08:00,62,46,11,0,5,normal
5194,05-08-2024 09:00,92,78,6,7,1,normal
5195,05-08-2024 10:00,184,139,2,28,15,high
5196,05-08-2024 11:00,174,48,86,3,37,high
5197,05-08-2024 12:00,222,217,1,0,4,high
5198,05-08-2024 13:00,224,138,82,3,1,high
5199,05-08-2024 14:00,228,61,49,69,49,high
5200,05-08-2024 15:00,230,111,48,34,37,high
5201,05-08-2024 16:00,222,213,5,2,2,high
5202,05-08-2024 17:00,188,92,20,21,55,high
5203,05-08-2024 18:00,160,62,96,0,2,high
5204,05-08-2024 19:00,178,72,57,14,35,high
5205,05-08-2024 20:00,164,62,85,15,2,high
5206,05-08-2024 21:00,182,149,4,8,21,high
5207,05-08-2024 22:00,156,149,4,1,2,high
5208,05-08-2024 23:00,168,75,86,6,1,high
5209,06-08-2024 00:00,122,43,78,1,0,high
5210,06-08-2024 01:00,92,57,15,9,11,normal
5211,06-08-2024 02:00,90,76,6,4,4,normal
5212,06-08-2024 03:00,108,89,18,0,1,high
5213,06-08-2024 04:00,118,111,0,3,4,high
5214,06-08-2024 05:00,84,55,19,9,1,normal
5215,06-08-2024 06:00,70,14,40,15,1,normal
5216,06-08-2024 07:00,78,72,0,1,5,normal
5217,06-08-2024 08:00,90,70,0,19,1,normal
5218,06-08-2024 09:00,86,86,0,0,0,normal
5219,06-08-2024 10:00,120,67,31,8,14,high
5220,06-08-2024 11:00,180,96,56,5,23,high
5221,06-08-2024 12:00,162,1,75,61,25,high
5222,06-08-2024 13:00,106,88,13,1,4,high
5223,06-08-2024 14:00,138,131,2,3,2,high
5224,06-08-2024 15:00,124,64,53,5,2,high
5225,06-08-2024 16:00,130,110,4,8,8,high
5226,06-08-2024 17:00,118,73,18,17,10,high
5227,06-08-2024 18:00,130,31,72,22,5,high
5228,06-08-2024 19:00,124,84,39,0,1,high
5229,06-08-2024 20:00,164,48,40,12,64,high
5230,06-08-2024 21:00,196,76,74,40,6,high
5231,06-08-2024 22:00,146,9,124,8,5,high
5232,06-08-2024 23:00,124,107,13,0,4,high
5233,07-08-2024 00:00,96,12,45,15,24,normal
5234,07-08-2024 01:00,70,46,10,13,1,normal
5235,07-08-2024 02:00,64,23,16,25,0,normal
5236,07-08-2024 03:00,60,53,1,4,2,normal
5237,07-08-2024 04:00,32,22,3,4,3,normal
5238,07-08-2024 05:00,30,3,16,6,5,normal
5239,07-08-2024 06:00,44,42,0,2,0,normal
5240,07-08-2024 07:00,54,19,19,8,8,normal
5241,07-08-2024 08:00,54,36,1,3,14,normal
5242,07-08-2024 09:00,68,43,16,4,5,normal
5243,07-08-2024 10:00,148,18,26,97,7,high
5244,07-08-2024 11:00,146,127,17,2,0,high
5245,07-08-2024 12:00,122,67,34,7,14,high
5246,07-08-2024 13:00,138,0,62,37,39,high
5247,07-08-2024 14:00,110,93,16,1,0,high
5248,07-08-2024 15:00,78,74,3,0,1,normal
5249,07-08-2024 16:00,110,31,65,8,6,high
5250,07-08-2024 17:00,120,91,14,7,8,high
5251,07-08-2024 18:00,134,96,32,1,5,high
5252,07-08-2024 19:00,120,22,39,44,15,high
5253,07-08-2024 20:00,136,112,11,0,13,high
5254,07-08-2024 21:00,122,21,38,8,55,high
5255,07-08-2024 22:00,124,88,34,1,1,high
5256,07-08-2024 23:00,118,16,23,71,8,high
5257,08-08-2024 00:00,94,73,10,5,6,normal
5258,08-08-2024 01:00,84,65,2,15,2,normal
5259,08-08-2024 02:00,74,69,3,2,0,normal
5260,08-08-2024 03:00,44,1,26,15,2,normal
5261,08-08-2024 04:00,56,13,43,0,0,normal
5262,08-08-2024 05:00,36,21,13,0,2,normal
5263,08-08-2024 06:00,34,17,8,0,9,normal
5264,08-08-2024 07:00,62,55,4,0,3,normal
5265,08-08-2024 08:00,70,2,39,1,28,normal
5266,08-08-2024 09:00,112,102,2,5,3,high
5267,08-08-2024 10:00,220,140,80,0,0,high
5268,08-08-2024 11:00,216,132,61,9,14,high
5269,08-08-2024 12:00,230,182,45,1,2,high
5270,08-08-2024 13:00,186,119,26,24,17,high
5271,08-08-2024 14:00,156,51,71,10,24,high
5272,08-08-2024 15:00,174,160,3,0,11,high
5273,08-08-2024 16:00,182,81,63,8,30,high
5274,08-08-2024 17:00,128,58,55,6,9,high
5275,08-08-2024 18:00,154,88,51,6,9,high
5276,08-08-2024 19:00,154,41,35,71,7,high
5277,08-08-2024 20:00,164,19,31,62,52,high
